ID,Gender,Race,Age_at_Release,Residence_PUMA,Supervision_Risk_Score_First,Supervision_Level_First,Education_Level,Dependents,Prison_Years,Prior_Arrest_Episodes_Felony,Prior_Arrest_Episodes_Misd,Prior_Arrest_Episodes_Violent,Prior_Arrest_Episodes_Property,Prior_Arrest_Episodes_Drug,Prior_Arrest_Episodes_PPViolationCharges,Prior_Arrest_Episodes_DVCharges,Prior_Arrest_Episodes_GunCharges,Prior_Conviction_Episodes_Felony,Prior_Conviction_Episodes_Misd,Prior_Conviction_Episodes_Viol,Prior_Conviction_Episodes_Prop,Prior_Conviction_Episodes_Drug,Prior_Conviction_Episodes_PPViolationCharges,Prior_Conviction_Episodes_DomesticViolenceCharges,Prior_Conviction_Episodes_GunCharges,Prior_Revocations_Parole,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Condition_Other,Violations_ElectronicMonitoring,Violations_Instruction,Violations_FailToReport,Violations_MoveWithoutPermission,Delinquency_Reports,Program_Attendances,Program_UnexcusedAbsences,Residence_Changes,Percent_Days_Employed,Jobs_Per_Year,Employment_Exempt,Recidivism_Within_3years
714,0,1,55,6,3,0,1,1,2.5,10,3,1,4,5,2,0,1,3,2,0,0,2,1,0,0,0,0,1,1,0,0,1,0,0,0,5,0,1,0.638461538,0.468269231,1,0
715,0,0,35,16,6,2,3,3,0.5,5,1,0,3,1,0,0,1,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0.651851852,2,0,0
716,0,0,55,11,6,1,0,0,2.5,8,6,2,1,2,1,1,0,1,4,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,10,1,1,1,2,1,0
717,1,0,55,7,1,0,3,3,3.5,10,6,1,5,0,4,0,0,3,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
718,1,0,35,17,10,1,3,3,2.5,10,6,3,2,3,5,1,0,2,4,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0.9765625,3,0,1
719,1,1,35,18,5,0,3,3,1.5,10,6,3,5,1,5,1,0,3,4,1,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0.886766712,0.996589359,0,1
720,1,0,40,7,5,0,3,3,0.5,10,5,0,5,4,2,1,0,1,3,0,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
721,0,0,35,22,8,2,3,3,2.5,4,2,0,2,2,1,0,0,1,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,1
722,1,0,35,18,9,1,3,3,1.5,10,6,0,5,0,5,0,1,3,4,0,3,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0.049361702,0.310851064,0,1
723,1,0,30,17,8,2,3,3,1.5,4,5,1,2,2,5,0,0,1,1,0,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,6,0,1,0.214354067,1.048564593,0,1
724,1,1,40,4,5,0,0,0,1.5,6,6,0,5,3,5,0,0,2,4,0,3,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
725,1,1,55,3,5,0,2,2,3.5,10,2,3,4,4,3,0,0,3,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0.945794393,0.68271028,1,1
726,1,1,55,19,8,2,1,1,1.5,6,6,3,4,0,3,1,0,0,3,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,6,0,2,0.807575758,0.553409091,0,0
727,1,0,55,22,5,1,2,2,3.5,10,6,3,5,5,5,0,0,3,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,10,0,1,1,1.439881735,0,0
728,1,1,35,19,8,2,3,3,1.5,10,6,0,5,0,5,0,0,3,4,0,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,10,3,0,1,0.854385965,0,1
729,1,0,35,3,8,2,1,1,0.5,6,6,1,0,3,5,1,0,3,2,0,0,2,1,1,0,0,0,1,0,0,0,1,1,1,4,0,0,1,0.264746228,0.250514403,0,1
730,1,0,40,24,6,2,0,0,0.5,8,5,0,5,1,2,0,1,3,4,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,10,0,1,0.855491329,1,0,1
731,1,0,55,4,10,0,0,0,2.5,3,6,0,1,2,1,0,0,2,3,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.273743017,0.255062849,0,0
732,1,0,30,12,5,1,0,0,2.5,4,1,1,0,1,2,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,10,2,1,0.291821561,2.036710037,0,0
733,1,1,30,18,5,0,0,0,1.5,3,2,1,0,2,2,0,0,2,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,10,3,2,0,0,0,1
734,1,0,30,25,1,0,0,0,1.5,10,5,0,5,2,4,0,1,3,3,0,3,2,1,0,0,0,0,1,1,0,0,1,0,0,4,0,0,0,1,1.821695761,0,1
735,1,1,45,21,7,2,0,0,0.5,10,6,0,5,5,5,0,0,3,4,0,3,2,1,0,0,0,0,1,1,0,0,1,0,0,3,0,0,0,0,0,0,1
736,1,0,45,14,10,1,2,2,1.5,10,6,0,5,1,5,0,0,2,4,0,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,10,0,0,0.802816901,0.342957746,0,0
737,1,0,30,8,6,2,1,1,0.5,8,5,0,2,4,3,0,1,1,1,0,0,2,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
860,0,0,55,24,5,0,1,1,3.5,4,3,0,1,4,2,0,0,1,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0
738,1,0,45,18,10,1,1,1,2.5,9,5,0,5,1,5,0,0,3,2,0,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0.992527174,0,1
739,1,0,45,1,8,0,0,0,2.5,10,3,3,5,0,4,1,1,3,1,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1
740,1,0,55,3,6.082216088,0,1,1,0.5,10,6,1,5,2,5,0,1,3,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
741,1,1,55,3,4,0,1,1,2.5,10,6,1,5,2,5,0,0,3,4,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,4,10,3,0,0,0,1,0
742,1,1,55,4,3,0,3,3,2.5,10,6,0,5,1,5,0,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.932950192,0,0
743,1,1,35,22,5,0,3,3,0.5,8,6,2,5,1,5,1,0,3,4,1,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,1,2,0,0,0,1
744,1,0,35,22,9,1,1,1,2.5,10,1,0,5,1,1,0,0,3,1,0,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,6,0,0,1,7,1,1
745,1,0,30,22,9,1,1,1,2.5,7,3,2,2,1,3,1,0,3,0,1,2,1,0,0,0,0,0,1,1,1,1,1,1,1,4,10,3,1,0.606126915,6.393873085,0,0
747,1,1,35,3,7,2,2,2,2.5,6,6,0,1,4,4,0,1,1,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.574353448,0,1
748,1,0,30,7,10,1,3,3,1.5,8,2,0,4,5,1,0,1,2,1,0,3,1,1,0,1,0,0,1,0,1,0,0,0,0,0,8,0,3,0.918215613,0.678903346,1,1
749,1,1,30,7,6,2,0,0,0.5,9,6,3,5,4,5,0,1,2,2,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
750,1,1,35,7,6,0,0,0,1.5,6,4,3,3,1,2,1,1,3,1,1,3,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0.58993576,0.391059957,0,1
751,1,0,45,4,4,0,3,3,0.5,8,6,3,1,2,5,1,0,0,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0.903614458,1,0,0
752,1,1,40,20,6,1,2,2,3.5,6,6,3,5,1,1,1,0,1,4,1,3,1,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,3,0.904761905,1,0,1
753,1,0,30,12,6,2,2,2,0.5,5,2,0,4,1,2,0,0,3,1,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,2,0,1
754,1,1,45,8,3,0,2,2,1.5,5,6,3,2,0,0,1,1,2,4,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
755,1,1,35,18,9,0,2,2,2.5,10,4,3,2,4,5,0,0,3,0,1,2,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1
756,1,1,30,22,7,2,0,0,2.5,8,2,1,4,1,5,0,0,1,2,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,3,3,2,0,0,0,0,1
757,1,1,40,19,4,0,3,3,2.5,3,2,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,1,2,0,0
758,1,1,30,19,10,1,2,2,1.5,9,6,1,5,0,5,1,0,3,4,1,3,0,1,1,0,0,1,0,0,1,1,1,0,1,4,10,3,0,0,0,0,0
759,1,1,30,3,8,0,2,2,3.5,6,2,0,0,5,0,0,0,3,2,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.635217391,0,0
760,1,1,40,20,6,2,1,1,2.5,4,3,0,1,4,2,0,1,3,2,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.927440633,0,0
761,1,0,35,17,3,0,1,1,0.5,6,3,0,4,3,1,0,1,1,3,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,5,3,0,0.98488665,0.920025189,0,0
762,1,1,35,5,5,0,2,2,2.5,5,4,0,2,2,3,0,0,3,1,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,1,1,35,3,8,2,1,1,1.5,10,6,1,3,5,5,1,1,1,4,1,2,2,1,0,0,1,0,1,0,1,0,0,1,0,0,6,0,1,0.028022418,0.292433947,0,1
764,1,0,55,25,7,2,2,2,2.5,10,6,1,5,2,5,0,0,0,4,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0.757780083,0,0
765,1,1,45,4,6,2,0,0,3.5,8,4,2,0,1,5,0,1,1,3,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,10,1,0,0.453367876,0.946243523,0,0
766,1,1,35,18,8,2,1,1,1.5,10,6,3,1,5,5,0,0,3,4,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,2,5,0,0,0,0,0,0
767,1,1,35,21,4,0,0,0,0.5,3,6,2,1,2,5,0,0,2,4,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0
768,1,1,55,7,5,1,0,0,2.5,10,3,2,5,0,5,1,1,3,2,1,3,0,1,1,0,0,0,1,0,0,0,1,1,1,3,0,0,0,0,0,1,1
769,1,0,55,18,7,2,2,2,2.5,10,6,2,5,4,3,0,1,3,3,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0.27563249,0.243175766,0,1
770,0,1,25,19,8,2,3,3,1.5,2,4,0,2,1,2,0,0,1,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.967235189,0,0
771,1,0,40,17,6,2,0,0,1.5,6,4,1,1,2,4,0,0,3,1,0,0,2,1,0,0,0,0,1,1,0,0,0,1,1,4,10,2,3,0.201254276,0.83295325,0,0
772,1,1,55,11,4,0,3,3,1.5,10,3,0,5,0,5,0,0,3,2,0,2,0,1,0,0,0,0,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0
773,1,1,35,20,9,1,1,1,0.5,7,6,0,2,5,5,0,0,2,4,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,3,1,1,1,0.975806452,0.981854839,0,0
774,1,0,35,17,10,1,3,3,2.5,10,4,1,4,2,4,0,0,2,1,0,3,2,1,0,0,0,0,1,1,0,0,0,0,0,0,6,0,3,0.748394004,0.782119914,0,0
775,1,1,55,14,5,0,3,3,3.5,10,6,3,5,4,5,1,1,2,4,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,5,0,1,0.682487725,0.597790507,0,0
776,1,1,45,18,4,0,3,3,1.5,10,5,1,5,1,5,0,1,3,3,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0.568728522,0.836769759,0,0
777,1,1,35,1,7,2,3,3,0.5,5,6,3,0,0,4,1,0,2,4,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0.148296593,1.463927856,0,1
778,1,1,30,18,5,0,0,0,3.5,10,6,3,5,5,5,1,0,3,4,1,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,1,0
779,1,1,35,3,4,0,0,0,1.5,7,0,1,3,1,2,0,1,2,0,0,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0
780,0,1,35,21,3,0,1,1,0.5,10,6,2,5,1,5,0,0,3,4,1,3,0,1,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,1
781,1,0,55,18,3,1,2,2,3.5,10,2,1,4,0,5,0,0,3,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10,3,0,0.9203125,0.570703125,0,1
782,1,0,45,14,5,0,3,3,1.5,10,6,1,1,5,5,0,0,2,4,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,1
783,1,0,35,17,9,1,2,2,1.5,10,6,1,5,4,5,0,1,3,4,1,3,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.660146699,1.78606357,0,1
784,1,0,35,22,5,0,2,2,3.5,3,3,1,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0.81300813,0.371189024,0,0
785,1,0,35,20,8,2,0,0,1.5,5,3,0,3,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1.367977528,0,1
786,1,0,35,17,1,0,1,1,1.5,10,5,1,5,1,5,0,0,3,3,0,3,1,1,0,0,0,0,1,1,1,0,0,0,0,0,10,3,3,0.118320611,0.464694656,0,1
787,0,0,35,12,9,0,0,0,1.5,10,3,0,5,0,4,0,0,3,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.872759857,0,0
788,0,0,35,14,5,0,3,3,1.5,3,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,6,0,0,0.810169492,0.619067797,0,0
789,1,0,40,25,8,2,1,1,2.5,6,4,1,3,2,2,1,1,2,3,1,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.987055016,2,0,0
790,1,1,30,15,10,1,3,3,0.5,8,4,0,2,5,4,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,5,2,0,0,0,0,1
791,1,1,35,6,6,2,1,1,1.5,10,6,2,3,5,5,0,1,3,4,1,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,10,1,2,1,3,0,0
792,0,0,30,14,6,0,0,0,2.5,3,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0.604081633,2.23622449,1,0
793,1,0,45,21,3,0,0,0,0.5,8,6,1,4,2,5,1,1,3,4,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.577181208,0.817114094,1,0
794,1,1,35,25,8,2,2,2,1.5,9,6,1,5,0,5,0,0,3,4,1,3,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.828908555,1,0,0
795,1,1,35,3,6,0,0,0,1.5,4,5,0,4,2,1,0,0,0,1,0,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0.038348083,0.359144543,0,1
796,1,0,45,20,4,0,2,2,3.5,3,6,1,0,0,2,1,0,2,3,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,0,0,1,1.854060914,0,0
797,1,1,40,18,5,0,1,1,1.5,10,5,3,4,3,1,0,0,2,3,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.876712329,2,0,0
798,0,0,35,12,8,2,3,3,1.5,6,3,0,1,2,5,0,0,3,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,3,6,0,0,1,1.21345515,0,0
799,0,0,35,1,6,2,3,3,0.5,7,6,0,4,3,5,0,0,2,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,4,0,2,1,2.781091371,0,1
800,1,1,30,4,4,0,2,2,0.5,5,6,1,1,1,3,1,1,2,2,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,10,0,1,0.154320988,1,0,1
801,0,1,45,8,2,0,1,1,0.5,10,5,1,5,0,2,1,0,3,4,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1.974324324,0,0
802,1,0,40,25,4,1,3,3,3.5,4,1,1,0,2,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0.824492099,0,0
803,1,1,40,3,4,0,1,1,3.5,6,0,1,0,3,2,0,0,3,0,0,0,2,1,0,0,0,0,1,0,0,0,1,1,0,4,10,3,3,0.451476793,0.342475387,1,1
804,1,1,30,25,6,2,0,0,2.5,4,6,1,1,2,2,0,0,0,4,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,3,0,1
805,1,0,40,19,9,0,3,3,1.5,10,6,2,5,2,5,0,0,3,4,0,3,0,1,0,0,0,0,1,0,1,0,0,1,0,0,10,3,2,0.143764434,0.210883372,0,1
806,1,1,35,23,5,0,0,0,3.5,7,4,3,0,5,1,0,1,1,0,0,1,2,0,0,0,0,0,1,1,1,0,0,0,1,0,6,0,2,0.896303901,0.75,0,0
807,1,1,45,4,2,0,3,3,0.5,10,5,2,5,5,5,1,1,3,4,1,3,1,1,1,1,0,0,0,0,0,0,1,0,1,4,0,0,1,0.670533643,0.847447796,0,1
808,1,0,40,16,4,0,2,2,1.5,5,6,3,1,2,3,1,1,1,3,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4,0,1
809,1,1,35,14,7,0,2,2,1.5,9,6,1,2,1,5,0,1,3,4,1,2,1,1,0,1,1,0,0,1,0,0,0,0,0,4,0,0,1,1,1.364570361,0,0
810,1,1,35,8,6,2,3,3,1.5,3,6,0,3,2,3,0,0,0,3,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.33836478,0.459433962,0,1
811,1,0,45,16,9,0,2,2,1.5,10,4,2,5,4,5,0,1,3,3,1,3,2,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2,0.082687339,0.94379845,1,1
812,1,0,30,8,10,1,0,0,1.5,10,6,1,5,0,5,0,0,0,4,1,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,1,1,0.228748068,1.129057187,0,1
813,1,1,45,11,4,1,2,2,0.5,10,6,0,4,5,4,0,0,3,4,0,2,2,1,0,0,0,0,1,0,1,0,1,0,0,1,10,1,2,0.440449438,0.820786517,0,1
814,1,1,35,21,3,0,1,1,0.5,7,6,1,3,4,5,1,0,3,4,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,1,0
815,1,1,45,5,7,2,1,1,3.5,4,1,1,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,3,0,0,0.823417722,0.462341772,0,0
816,1,0,40,13,4,0,2,2,0.5,9,4,2,0,5,5,0,1,2,4,1,1,2,1,1,0,0,1,1,0,0,0,0,1,0,4,0,0,1,1,1.242346939,0,0
817,1,1,30,3,7,2,0,0,1.5,10,4,1,3,5,3,0,0,3,1,0,3,2,1,0,0,0,0,1,1,0,0,1,0,1,0,10,3,0,0,0,0,1
818,1,1,55,19,3,2,1,1,3.5,10,6,3,0,4,5,0,0,2,4,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0.582135524,0.1875,0,0
819,0,1,40,4,8,2,1,1,3.5,10,0,0,5,0,2,0,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.191680261,0,0
820,1,1,30,2,7,2,3,3,0.5,10,6,3,4,5,5,0,0,3,3,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.044303797,1,0,1
821,1,1,45,6,5,0,0,0,3.5,6,2,1,4,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0.635217391,0,0
822,1,0,35,17,4,0,1,1,0.5,5,5,0,4,2,4,0,0,1,3,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0
823,1,1,35,14,3,0,1,1,0.5,10,6,1,3,2,5,0,0,1,4,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0,1,2,1,1
824,1,1,30,5,6,0,1,1,3.5,10,1,0,5,0,5,0,0,1,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,2,1,0,0,0,1
825,1,1,35,11,6.082216088,0,3,3,2.5,10,6,2,5,5,5,0,0,3,3,1,2,2,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,1,0,0,0,1
826,1,0,30,4,10,0,3,3,0.5,10,5,0,5,3,5,0,0,3,1,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,0,0,0.268518519,0.845486111,0,1
827,1,0,35,1,8,2,0,0,1.5,8,6,3,2,2,5,0,0,3,4,1,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1
828,1,1,55,10,2,0,1,1,1.5,10,3,3,5,3,2,0,0,3,2,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
829,1,1,55,7,2,0,2,2,1.5,10,6,3,2,2,5,0,0,3,4,1,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0.435203095,0.706479691,0,1
830,1,1,55,7,3,1,1,1,3.5,10,6,3,5,2,2,0,1,3,4,1,3,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,3,1,1
831,1,1,30,8,8,0,2,2,3.5,6,3,1,1,4,3,0,0,2,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,1
832,1,1,35,22,5,0,0,0,1.5,8,3,3,1,0,3,1,1,3,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.805164319,0.857394366,0,1
833,1,1,35,8,4,0,3,3,1.5,9,2,1,0,5,2,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
834,0,1,35,3,5,1,3,3,2.5,6,6,2,5,1,4,1,1,3,4,1,3,0,1,0,0,0,0,1,1,1,1,1,0,1,4,10,3,0,0.236790607,0.714774951,1,1
835,1,1,55,20,3,0,3,3,1.5,4,4,1,1,3,1,0,0,2,2,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.67035061,0,1
836,1,1,45,18,4,1,1,1,2.5,10,4,2,5,0,5,0,0,3,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,0,0,1,1.418446602,0,0
837,1,0,55,17,6,0,3,3,1.5,10,6,3,4,5,5,1,1,2,4,0,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,7,0,2,0.756493506,1,0,1
838,1,1,55,18,2,0,1,1,0.5,10,6,3,3,5,5,0,1,3,1,0,2,2,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
839,1,1,55,11,4,0,0,0,0.5,10,6,0,5,3,3,0,0,3,3,0,3,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1
840,1,1,35,20,6,2,3,3,3.5,2,6,1,0,1,2,0,0,2,4,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0.757780083,0,0
841,1,1,40,6,4,0,1,1,3.5,5,6,0,2,1,3,0,0,3,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,4,0,0,3,0.850482315,1.761655949,0,1
842,1,1,55,2,6.082216088,2,3,3,0.5,10,6,0,5,0,5,0,0,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6367713,1.637892377,0,0
843,1,1,40,2,4,0,0,0,2.5,7,5,1,2,3,3,0,0,3,4,1,2,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
845,1,1,45,5,4,0,3,3,3.5,4,6,2,2,3,0,0,0,3,4,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.698689956,0.47849345,0,0
846,1,1,30,7,4,0,2,2,0.5,4,6,3,0,2,3,1,0,1,4,1,0,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.706521739,1.588043478,0,1
847,1,0,40,17,10,1,2,2,1.5,10,6,0,5,0,5,0,0,3,4,0,3,0,1,0,0,0,0,1,1,1,0,0,0,1,4,0,0,1,0,0,0,0
848,1,1,35,20,9,1,3,3,1.5,3,6,0,1,4,3,0,0,2,4,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,2.081196581,0,0
849,1,1,55,23,9,1,0,0,2.5,10,6,3,5,0,2,0,0,3,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.081186573,0.285128806,1,1
850,1,1,40,22,4,1,0,0,3.5,6,0,3,1,0,1,0,0,3,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,4,0,0,0,0,0,0,1
851,1,1,55,3,2,0,1,1,1.5,5,6,1,5,0,5,0,0,3,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.370216306,0.303868552,1,1
852,0,0,55,1,3,0,0,0,2.5,5,4,0,4,2,3,0,0,3,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,1,0.731707317,1,0,0
853,1,1,40,21,3,1,3,3,0.5,4,0,0,1,0,2,0,0,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
854,1,1,45,5,2,0,3,3,1.5,10,4,1,5,0,1,0,1,3,2,0,3,0,0,0,1,1,0,1,0,0,0,1,0,0,4,0,0,2,0.865486726,0.646460177,0,1
855,1,0,40,24,3,0,1,1,1.5,6,4,1,1,1,4,1,0,3,2,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,10,1,2,0.47632312,2.034818942,1,0
856,1,1,35,12,6,2,3,3,1.5,5,1,1,2,2,2,0,1,1,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,0.17120954,0.311115843,0,1
857,0,1,45,20,5,1,0,0,2.5,5,6,3,3,0,2,0,1,2,2,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,8,0,2,0.868338558,0.572492163,0,0
859,1,1,55,2,2,0,3,3,0.5,10,6,2,5,3,5,0,0,3,4,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
861,1,0,40,17,8,1,2,2,3.5,10,6,3,5,2,5,0,1,3,3,1,3,0,1,0,0,0,1,0,0,0,0,1,1,0,4,6,0,0,0.307317073,0.593902439,0,1
